2024-08-29 11:02:43,502 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.20.Final
2024-08-29 11:03:18,050 [main] INFO  o.t.s.c.SystemInfoController - System build info: {"version":"3.6.4","artifact":"application","name":"ThingsBoard Server Application"}
2024-08-29 11:03:18,143 [main] INFO  o.t.s.s.e.EdgeEventSourcingListener - EdgeEventSourcingListener initiated
2024-08-29 11:03:18,210 [main] WARN  o.a.k.c.producer.ProducerConfig - The configuration 'session.timeout.ms' was supplied but isn't a known config.
2024-08-29 11:03:18,350 [main] INFO  o.t.s.a.service.DefaultActorService - Initializing actor system.
2024-08-29 11:03:18,371 [main] INFO  o.t.s.a.service.DefaultActorService - Actor system initialized.
2024-08-29 11:03:18,391 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON type cast enabled = true
2024-08-29 11:03:18,391 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON max string value length = 0
2024-08-29 11:03:18,446 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Setting resource leak detector level to DISABLED
2024-08-29 11:03:18,447 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Starting MQTT transport...
2024-08-29 11:03:18,484 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Mqtt transport started!
2024-08-29 11:03:18,519 [main] INFO  o.e.c.elements.config.Configuration - defaults added COAP.
2024-08-29 11:03:18,531 [main] INFO  o.e.c.elements.config.Configuration - defaults added UDP.
2024-08-29 11:03:18,532 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2024-08-29 11:03:18,558 [main] INFO  org.eclipse.californium.ban - Started.
2024-08-29 11:03:18,560 [main] INFO  o.e.c.core.network.CoapEndpoint - coap CoapEndpoint uses udp context
2024-08-29 11:03:18,576 [main] INFO  o.e.c.elements.config.Configuration - defaults added SYS.
2024-08-29 11:03:18,577 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - coap BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2024-08-29 11:03:18,591 [main] INFO  o.e.californium.core.CoapServer - Starting server
2024-08-29 11:03:18,603 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 1 sender threads and 1 receiver threads
2024-08-29 11:03:18,607 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on 0.0.0.0/0.0.0.0:5683, recv buf = 106496, send buf = 106496, recv packet size = 2048
2024-08-29 11:03:18,608 [main] INFO  o.e.c.core.network.CoapEndpoint - coap Started endpoint at coap://0.0.0.0:5683
2024-08-29 11:03:18,646 [main] INFO  o.t.s.t.coap.CoapTransportService - Starting CoAP transport...
2024-08-29 11:03:18,654 [main] INFO  o.t.s.t.coap.CoapTransportService - CoAP transport started!
2024-08-29 11:03:18,827 [main] INFO  o.e.c.elements.util.JceProviderUtil - Loaded net.i2p.crypto.eddsa.EdDSASecurityProvider
2024-08-29 11:03:18,877 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Starting LwM2M transport bootstrap server...
2024-08-29 11:03:19,030 [main] INFO  o.e.c.elements.config.Configuration - defaults added DTLS.
2024-08-29 11:03:19,030 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Unable to load X509 files for BootStrap Server
2024-08-29 11:03:19,154 [main] WARN  o.e.l.s.c.b.LeshanBootstrapServerBuilder - configStore is set but you also provide a custom SessionManager so this store will not be used
2024-08-29 11:03:19,231 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2024-08-29 11:03:19,232 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coap://] CoapEndpoint uses udp context
2024-08-29 11:03:19,233 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [LWM2M BS Server-coap://] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2024-08-29 11:03:19,260 [main] INFO  o.e.c.s.dtls.InMemoryConnectionStore - Created new InMemoryConnectionStore [capacity: 150000, connection expiration threshold: 1800s]
2024-08-29 11:03:19,263 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2024-08-29 11:03:19,264 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coaps://] CoapEndpoint uses lwm2m correlation
2024-08-29 11:03:19,264 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [LWM2M BS Server-coaps://] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2024-08-29 11:03:19,276 [main] INFO  o.e.californium.core.CoapServer - Starting server
2024-08-29 11:03:19,284 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 2 sender threads and 2 receiver threads
2024-08-29 11:03:19,286 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on 0.0.0.0/0.0.0.0:5687, recv buf = 106496, send buf = 106496, recv packet size = 2048
2024-08-29 11:03:19,286 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coap://] Started endpoint at coap://0.0.0.0:5687
2024-08-29 11:03:19,288 [main] INFO  o.e.c.scandium.DTLSConnector - multiple network interfaces, using smallest MTU [IPv4 1500, IPv6 1280]
2024-08-29 11:03:19,291 [main] INFO  o.e.c.scandium.DTLSConnector - DTLSConnector listening on 0.0.0.0/0.0.0.0:5688, recv buf = 106496, send buf = 106496, recv packet size = 16490, MTU = IPv4 1500 / IPv6 1280
2024-08-29 11:03:19,291 [DTLS-Receiver-0-0.0.0.0/0.0.0.0:5688] INFO  o.e.c.scandium.DTLSConnector - Starting worker thread [DTLS-Receiver-0-0.0.0.0/0.0.0.0:5688]
2024-08-29 11:03:19,292 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coaps://] Started endpoint at coaps://0.0.0.0:5688
2024-08-29 11:03:19,292 [main] INFO  o.e.l.s.c.b.LeshanBootstrapServer - Bootstrap server started at coap://0.0.0.0/0.0.0.0:5687 coaps://0.0.0.0/0.0.0.0:5688
2024-08-29 11:03:19,292 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Started LwM2M transport bootstrap server.
2024-08-29 11:03:19,401 [main] INFO  o.t.s.t.s.s.SnmpTransportService - SNMP transport service initialized
2024-08-29 11:03:20,250 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-08-29 11:03:20,897 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Or [Ant [pattern='/*.js'], Ant [pattern='/*.css'], Ant [pattern='/*.ico'], Ant [pattern='/assets/**'], Ant [pattern='/static/**']] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@705448e7, org.springframework.security.web.header.HeaderWriterFilter@559c3710, org.springframework.security.web.csrf.CsrfFilter@5a9bb7dd, org.springframework.security.web.authentication.logout.LogoutFilter@861bc5f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@418b3215, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2f3809cf, org.springframework.security.web.access.ExceptionTranslationFilter@6b3eb57, org.springframework.security.web.access.intercept.AuthorizationFilter@4374c46e]
2024-08-29 11:03:21,082 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@a83c657, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@51729c2b, org.springframework.security.web.context.SecurityContextPersistenceFilter@55456711, org.springframework.security.web.header.HeaderWriterFilter@131af11d, org.springframework.web.filter.CorsFilter@58581ab6, org.springframework.security.web.authentication.logout.LogoutFilter@4fde13d0, org.springframework.security.oauth2.client.web.OAuth2AuthorizationRequestRedirectFilter@7acc95a2, org.springframework.security.oauth2.client.web.OAuth2LoginAuthenticationFilter@3228b5a1, org.thingsboard.server.service.security.auth.rest.RestLoginProcessingFilter@d7645b2, org.thingsboard.server.service.security.auth.rest.RestPublicLoginProcessingFilter@72e4905c, org.thingsboard.server.service.security.auth.jwt.JwtTokenAuthenticationProcessingFilter@4f8d7222, org.thingsboard.server.service.security.auth.jwt.RefreshTokenProcessingFilter@279b83ea, org.thingsboard.server.config.RateLimitProcessingFilter@50d8b30, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4bc15d49, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4a4ba507, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@387f53cf, org.springframework.security.web.session.SessionManagementFilter@21f9d977, org.springframework.security.web.access.ExceptionTranslationFilter@1cc20796, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7f66d549]
2024-08-29 11:03:21,163 [main] WARN  o.a.k.c.producer.ProducerConfig - The configuration 'session.timeout.ms' was supplied but isn't a known config.
2024-08-29 11:03:21,646 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [public/index.html]
2024-08-29 11:03:22,612 [main] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2024-08-29 11:03:22,613 [main] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'application.errorChannel' has 1 subscriber(s).
2024-08-29 11:03:22,613 [main] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean '_org.springframework.integration.errorLogger'
2024-08-29 11:03:22,614 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-9090"]
2024-08-29 11:03:22,640 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 9090 (http) with context path ''
2024-08-29 11:03:29,474 [TB-Scheduling-1] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2024-08-29 11:03:29,476 [main] INFO  o.t.s.ThingsboardServerApplication - Started ThingsboardServerApplication in 47.127 seconds (JVM running for 48.786)
2024-08-29 11:03:29,499 [main] INFO  o.t.s.q.d.HashPartitionService - Recalculating partitions
2024-08-29 11:03:29,500 [main] INFO  o.t.s.q.d.HashPartitionService - [7e1e50e87885] Found common server: [TB_CORE, TB_RULE_ENGINE, TB_TRANSPORT, JS_EXECUTOR, TB_VC_EXECUTOR]
2024-08-29 11:03:29,521 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(Main,TB_CORE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2024-08-29 11:03:29,531 [device-state-scheduled-21-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] CURRENT PARTITIONS: []
2024-08-29 11:03:29,534 [api-usage-scheduled-23-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] CURRENT PARTITIONS: []
2024-08-29 11:03:29,531 [device-state-scheduled-21-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] NEW PARTITIONS: [TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_core.5, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_core.6, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_core.3, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_core.4, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_core.1, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_core.2, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_core.0, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_core.9, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_core.7, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_core.8, myPartition=true)]
