2025-12-19 08:16:21,563 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.20.Final
2025-12-19 08:16:56,759 [main] INFO  o.t.s.a.service.DefaultActorService - Initializing actor system.
2025-12-19 08:16:56,778 [main] INFO  o.t.s.a.service.DefaultActorService - Actor system initialized.
2025-12-19 08:16:56,797 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON type cast enabled = true
2025-12-19 08:16:56,797 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON max string value length = 0
2025-12-19 08:16:56,899 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Setting resource leak detector level to DISABLED
2025-12-19 08:16:56,899 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Starting MQTT transport...
2025-12-19 08:16:56,935 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Mqtt transport started!
2025-12-19 08:16:56,972 [main] INFO  o.e.c.elements.config.Configuration - defaults added COAP.
2025-12-19 08:16:56,984 [main] INFO  o.e.c.elements.config.Configuration - defaults added UDP.
2025-12-19 08:16:56,985 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-12-19 08:16:57,007 [main] INFO  org.eclipse.californium.ban - Started.
2025-12-19 08:16:57,010 [main] INFO  o.e.c.core.network.CoapEndpoint - coap CoapEndpoint uses udp context
2025-12-19 08:16:57,026 [main] INFO  o.e.c.elements.config.Configuration - defaults added SYS.
2025-12-19 08:16:57,027 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - coap BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-12-19 08:16:57,040 [main] INFO  o.e.californium.core.CoapServer - Starting server
2025-12-19 08:16:57,056 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 1 sender threads and 1 receiver threads
2025-12-19 08:16:57,062 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on 0.0.0.0/0.0.0.0:5683, recv buf = 106496, send buf = 106496, recv packet size = 2048
2025-12-19 08:16:57,063 [main] INFO  o.e.c.core.network.CoapEndpoint - coap Started endpoint at coap://0.0.0.0:5683
2025-12-19 08:16:57,102 [main] INFO  o.t.s.t.coap.CoapTransportService - Starting CoAP transport...
2025-12-19 08:16:57,108 [main] INFO  o.t.s.t.coap.CoapTransportService - CoAP transport started!
2025-12-19 08:16:57,257 [main] INFO  o.e.c.elements.util.JceProviderUtil - Loaded net.i2p.crypto.eddsa.EdDSASecurityProvider
2025-12-19 08:16:57,308 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Starting LwM2M transport bootstrap server...
2025-12-19 08:16:57,452 [main] INFO  o.e.c.elements.config.Configuration - defaults added DTLS.
2025-12-19 08:16:57,452 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Unable to load X509 files for BootStrap Server
2025-12-19 08:16:57,566 [main] WARN  o.e.l.s.c.b.LeshanBootstrapServerBuilder - configStore is set but you also provide a custom SessionManager so this store will not be used
2025-12-19 08:16:57,645 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-12-19 08:16:57,645 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coap://] CoapEndpoint uses udp context
2025-12-19 08:16:57,645 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [LWM2M BS Server-coap://] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-12-19 08:16:57,668 [main] INFO  o.e.c.s.dtls.InMemoryConnectionStore - Created new InMemoryConnectionStore [capacity: 150000, connection expiration threshold: 1800s]
2025-12-19 08:16:57,670 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-12-19 08:16:57,670 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coaps://] CoapEndpoint uses lwm2m correlation
2025-12-19 08:16:57,670 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [LWM2M BS Server-coaps://] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-12-19 08:16:57,681 [main] INFO  o.e.californium.core.CoapServer - Starting server
2025-12-19 08:16:57,689 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 2 sender threads and 2 receiver threads
2025-12-19 08:16:57,690 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on 0.0.0.0/0.0.0.0:5687, recv buf = 106496, send buf = 106496, recv packet size = 2048
2025-12-19 08:16:57,691 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coap://] Started endpoint at coap://0.0.0.0:5687
2025-12-19 08:16:57,693 [main] INFO  o.e.c.scandium.DTLSConnector - multiple network interfaces, using smallest MTU [IPv4 1500, IPv6 1280]
2025-12-19 08:16:57,695 [main] INFO  o.e.c.scandium.DTLSConnector - DTLSConnector listening on 0.0.0.0/0.0.0.0:5688, recv buf = 106496, send buf = 106496, recv packet size = 16490, MTU = IPv4 1500 / IPv6 1280
2025-12-19 08:16:57,695 [DTLS-Receiver-0-0.0.0.0/0.0.0.0:5688] INFO  o.e.c.scandium.DTLSConnector - Starting worker thread [DTLS-Receiver-0-0.0.0.0/0.0.0.0:5688]
2025-12-19 08:16:57,695 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coaps://] Started endpoint at coaps://0.0.0.0:5688
2025-12-19 08:16:57,696 [main] INFO  o.e.l.s.c.b.LeshanBootstrapServer - Bootstrap server started at coap://0.0.0.0/0.0.0.0:5687 coaps://0.0.0.0/0.0.0.0:5688
2025-12-19 08:16:57,696 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Started LwM2M transport bootstrap server.
2025-12-19 08:16:57,804 [main] INFO  o.t.s.t.s.s.SnmpTransportService - SNMP transport service initialized
2025-12-19 08:16:58,664 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-12-19 08:16:59,337 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Or [Ant [pattern='/*.js'], Ant [pattern='/*.css'], Ant [pattern='/*.ico'], Ant [pattern='/assets/**'], Ant [pattern='/static/**']] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6392107e, org.springframework.security.web.header.HeaderWriterFilter@2094869b, org.springframework.security.web.csrf.CsrfFilter@861bc5f, org.springframework.security.web.authentication.logout.LogoutFilter@5e4168dd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3dfc8814, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@a64a147, org.springframework.security.web.access.ExceptionTranslationFilter@1d4cf8ea, org.springframework.security.web.access.intercept.AuthorizationFilter@2202eee0]
2025-12-19 08:16:59,494 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6aaaa66b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2f38b35e, org.springframework.security.web.context.SecurityContextPersistenceFilter@52999774, org.springframework.security.web.header.HeaderWriterFilter@42775280, org.springframework.web.filter.CorsFilter@26169be3, org.springframework.security.web.authentication.logout.LogoutFilter@4bc01cab, org.springframework.security.oauth2.client.web.OAuth2AuthorizationRequestRedirectFilter@29ff01df, org.springframework.security.oauth2.client.web.OAuth2LoginAuthenticationFilter@dfa6f48, org.thingsboard.server.service.security.auth.rest.RestLoginProcessingFilter@5827908c, org.thingsboard.server.service.security.auth.rest.RestPublicLoginProcessingFilter@732ffb6a, org.thingsboard.server.service.security.auth.jwt.JwtTokenAuthenticationProcessingFilter@7e98be9f, org.thingsboard.server.service.security.auth.jwt.RefreshTokenProcessingFilter@5ed83e36, org.thingsboard.server.config.RateLimitProcessingFilter@73502c47, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@d4a1d38, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4694dfd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@20461e2b, org.springframework.security.web.session.SessionManagementFilter@51645204, org.springframework.security.web.access.ExceptionTranslationFilter@3074d565, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@16a45e5b]
2025-12-19 08:16:59,596 [main] WARN  o.a.k.c.producer.ProducerConfig - The configuration 'session.timeout.ms' was supplied but isn't a known config.
2025-12-19 08:17:00,003 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [public/index.html]
2025-12-19 08:17:00,819 [main] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2025-12-19 08:17:00,820 [main] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'application.errorChannel' has 1 subscriber(s).
2025-12-19 08:17:00,820 [main] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean '_org.springframework.integration.errorLogger'
2025-12-19 08:17:00,821 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-9090"]
2025-12-19 08:17:00,848 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 9090 (http) with context path ''
2025-12-19 08:17:08,267 [TB-Scheduling-1] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2025-12-19 08:17:08,269 [main] INFO  o.t.s.ThingsboardServerApplication - Started ThingsboardServerApplication in 47.823 seconds (JVM running for 49.501)
2025-12-19 08:17:08,287 [main] INFO  o.t.s.q.d.HashPartitionService - Recalculating partitions
2025-12-19 08:17:08,287 [main] INFO  o.t.s.q.d.HashPartitionService - [35effbb91bdd] Found common server: [TB_CORE, TB_RULE_ENGINE, TB_TRANSPORT, JS_EXECUTOR, TB_VC_EXECUTOR]
2025-12-19 08:17:08,309 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(SequentialByOriginator,TB_RULE_ENGINE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[QK(Main,TB_RULE_ENGINE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[QK(HighPriority,TB_RULE_ENGINE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2025-12-19 08:17:08,313 [main] INFO  o.t.s.a.service.DefaultActorService - Received partition change event.
2025-12-19 08:17:08,314 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(Main,TB_VC_EXECUTOR,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2025-12-19 08:17:08,314 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(Main,TB_CORE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2025-12-19 08:17:08,323 [device-state-scheduled-21-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] CURRENT PARTITIONS: []
2025-12-19 08:17:08,323 [api-usage-scheduled-23-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] CURRENT PARTITIONS: []
2025-12-19 08:17:08,325 [notifications-scheduler-43-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Notifications scheduler] CURRENT PARTITIONS: []
2025-12-19 08:17:08,335 [vc-consumer-59-thread-1] INFO  o.t.s.q.c.AbstractTbQueueConsumerTemplate - Subscribing to topics [tb_version_control.8, tb_version_control.9, tb_version_control.6, tb_version_control.7, tb_version_control.4, tb_version_control.5, tb_version_control.2, tb_version_control.3, tb_version_control.0, tb_version_control.1]
2025-12-19 08:17:08,323 [api-usage-scheduled-23-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] NEW PARTITIONS: [TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_core.5, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_core.6, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_core.3, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_core.4, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_core.1, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_core.2, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_core.0, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_core.9, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_core.7, myPartition=true), TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_core.8, myPartition=true)]
